,STATIONS_ID,Datum,Monat,Jahr,Jahreszeit,MO_TT,MO_TX,MO_TN,MO_RR,MO_TT_Monat_mean,MO_TX_Monat_mean,MO_TN_Monat_mean,MO_RR_Monat_mean,MO_TT_Jahr_mean,MO_TX_Jahr_mean,MO_TN_Jahr_mean,MO_RR_Jahr_mean,MO_TT_Jahreszeit_ges_mean,MO_TX_Jahreszeit_ges_mean,MO_TN_Jahreszeit_ges_mean,MO_RR_Jahreszeit_ges_mean,MO_TT_Jahreszeit_mean,MO_TX_Jahreszeit_mean,MO_TN_Jahreszeit_mean,MO_RR_Jahreszeit_mean,Anomalie_Monat_MO_TT,Anomalie_Monat_MO_TX,Anomalie_Monat_MO_TN,Anomalie_Monat_MO_RR,Anomalie_Jahr_MO_TT,Anomalie_Jahr_MO_TX,Anomalie_Jahr_MO_TN,Anomalie_Jahr_MO_RR,Anomalie_Jahreszeit_MO_TT,Anomalie_Jahreszeit_MO_TX,Anomalie_Jahreszeit_MO_TN,Anomalie_Jahreszeit_MO_RR,Trendlinie_MO_TT,Trendlinie_MO_RR_Monat,Trendlinie_MO_RR_ab_1990,Trendlinie_MO_RR_Fruehling,Trendlinie_MO_RR_Sommer,Trendlinie_MO_RR_Herbst,Trendlinie_MO_RR_Winter,Trendlinie_MO_RR_Jahr,Trendlinie_MO_RR_Jahr_ab_1990
141,15963,1990-01-01,1,1990,Winter,5.34,7.46,3.38,57.2,2.4686538461538463,4.860588235294118,-0.15176470588235294,66.11176470588235,11.226666666666667,15.416666666666666,7.453333333333333,61.19166666666666,3.0489102564102564,5.6303947368421055,0.29894736842105263,64.04605263157895,5.5633333333333335,8.26,3.1633333333333336,82.0,0.5789306421816984,0.45262365733851684,0.7234145165179648,-0.8593709150937054,0.4632625474207476,0.3492462311557789,0.6624999999999998,-0.8849990110480067,0.8214152061437471,0.8233562159489789,0.8898128898128896,0.24299773640440578,10.441360310192712,63.97225552925819,,,,,185.28327332274512,761.4413001835742,
118,15963,1990-02-01,2,1990,Winter,7.83,11.92,4.64,104.8,3.069807692307692,6.177254901960784,-0.04156862745098041,52.69803921568627,11.226666666666667,15.416666666666666,7.453333333333333,61.19166666666666,3.0489102564102564,5.6303947368421055,0.29894736842105263,64.04605263157895,5.5633333333333335,8.26,3.1633333333333336,82.0,0.9606867192215537,1.0,0.959086890121373,0.3604019632976746,0.4632625474207476,0.3492462311557789,0.6624999999999998,-0.8849990110480067,0.8214152061437471,0.8233562159489789,0.8898128898128896,0.24299773640440578,10.444115326936707,63.96047639637824,,,,,185.28327332274512,761.4413001835742,
491,15963,1990-03-01,3,1990,Fruehling,8.51,12.98,4.9,28.4,6.098076923076923,10.032549019607844,2.4396078431372548,60.928000000000004,11.226666666666667,15.416666666666666,7.453333333333333,61.19166666666666,9.698846153846153,14.225294117647058,5.129869281045751,59.26578947368421,10.993333333333334,16.216666666666665,6.096666666666667,27.900000000000002,0.4860763082325828,0.5132307940251948,0.5038180210594005,-0.48451563748814197,0.4632625474207476,0.3492462311557789,0.6624999999999998,-0.8849990110480067,0.4227120642308306,0.6232954777226795,0.2980492995972872,-0.3127146207373802,10.44660372915709,63.94983717958344,,166.16112219650427,,,,761.4413001835742,
518,15963,1990-04-01,4,1990,Fruehling,9.06,14.38,4.6,32.7,9.306538461538462,13.972156862745098,4.537647058823529,49.88823529411765,11.226666666666667,15.416666666666666,7.453333333333333,61.19166666666666,9.698846153846153,14.225294117647058,5.129869281045751,59.26578947368421,10.993333333333334,16.216666666666665,6.096666666666667,27.900000000000002,-0.9755183710300723,0.0709864929740111,0.012298046780805325,-0.7280003286598893,0.4632625474207476,0.3492462311557789,0.6624999999999998,-0.8849990110480067,0.4227120642308306,0.6232954777226795,0.2980492995972872,-0.3127146207373802,10.449358745901083,63.93805804670348,,166.16112219650427,,,,761.4413001835742,
492,15963,1990-05-01,5,1990,Fruehling,15.41,21.29,8.79,22.6,13.691923076923077,18.671176470588236,8.41235294117647,67.01372549019608,11.226666666666667,15.416666666666666,7.453333333333333,61.19166666666666,9.698846153846153,14.225294117647058,5.129869281045751,59.26578947368421,10.993333333333334,16.216666666666665,6.096666666666667,27.900000000000002,0.34584255482596543,0.4560039990466751,0.0769230769230767,-0.2958561465623918,0.4632625474207476,0.3492462311557789,0.6624999999999998,-0.8849990110480067,0.4227120642308306,0.6232954777226795,0.2980492995972872,-0.3127146207373802,10.452024891137208,63.92665888585191,,166.16112219650427,,,,761.4413001835742,
135,15963,1990-06-01,6,1990,Sommer,15.98,20.72,12.04,125.0,16.483076923076922,21.508823529411767,11.187450980392155,78.25294117647059,11.226666666666667,15.416666666666666,7.453333333333333,61.19166666666666,17.50581699346405,22.616866666666667,12.4668,75.636,17.856666666666666,22.96666666666667,13.0,76.83333333333333,-0.9493497067304864,-0.9149882054466866,0.1742625190901054,0.32330915147306755,0.4632625474207476,0.3492462311557789,0.6624999999999998,-0.8849990110480067,0.11430959868054855,0.10872734491817376,0.16283181967392513,0.013650470929733958,10.454779907881202,63.91487975297195,,,218.9065687604757,,,761.4413001835742,
152,15963,1990-07-01,7,1990,Sommer,18.01,23.2,12.41,46.1,18.1652,23.20387755102041,13.167551020408164,78.18979591836735,11.226666666666667,15.416666666666666,7.453333333333333,61.19166666666666,17.50581699346405,22.616866666666667,12.4668,75.636,17.856666666666666,22.96666666666667,13.0,76.83333333333333,-0.9848355140553585,-0.9999999999999999,-0.9392054610852554,-0.4914711539209078,0.4632625474207476,0.3492462311557789,0.6624999999999998,-0.8849990110480067,0.11430959868054855,0.10872734491817376,0.16283181967392513,0.013650470929733958,10.457446053117327,63.90348059212038,,,218.9065687604757,,,761.4413001835742,
142,15963,1990-08-01,8,1990,Sommer,19.58,24.98,14.55,59.4,17.902156862745098,23.171799999999998,13.085,70.464,11.226666666666667,15.416666666666666,7.453333333333333,61.19166666666666,17.50581699346405,22.616866666666667,12.4668,75.636,17.856666666666666,22.96666666666667,13.0,76.83333333333333,0.33771087495960805,0.3148429780059267,0.29979503255365314,-0.8252089604637092,0.4632625474207476,0.3492462311557789,0.6624999999999998,-0.8849990110480067,0.11430959868054855,0.10872734491817376,0.16283181967392513,0.013650470929733958,10.46020106986132,63.89170145924042,,,218.9065687604757,,,761.4413001835742,
580,15963,1990-09-01,9,1990,Herbst,12.66,17.06,9.36,55.6,14.670000000000002,19.580416666666668,10.487083333333333,67.90625,11.226666666666667,15.416666666666666,7.453333333333333,61.19166666666666,10.488618421052632,14.360604026845637,7.0012080536912755,65.77114093959732,10.493333333333334,14.223333333333334,7.553333333333334,58.03333333333333,-0.7956333248327675,-0.7274519365993458,-0.9094421193935567,-0.8054910010681446,0.4632625474207476,0.3492462311557789,0.6624999999999998,-0.8849990110480067,0.0011847886024895025,-0.9758163582019646,0.16873367403215508,-0.8304936244061943,10.462956086605315,63.879922326360465,,,,184.53223720967355,,761.4413001835742,
578,15963,1990-10-01,10,1990,Herbst,12.55,16.76,9.13,43.9,10.818235294117647,14.8498,7.284400000000001,63.052,11.226666666666667,15.416666666666666,7.453333333333333,61.19166666666666,10.488618421052632,14.360604026845637,7.0012080536912755,65.77114093959732,10.493333333333334,14.223333333333334,7.553333333333334,58.03333333333333,0.34860900261555083,0.33260513716334045,0.3778056426332288,-0.6968299259768295,0.4632625474207476,0.3492462311557789,0.6624999999999998,-0.8849990110480067,0.0011847886024895025,-0.9758163582019646,0.16873367403215508,-0.8304936244061943,10.465622231841438,63.86852316550889,,,,184.53223720967355,,761.4413001835742,
576,15963,1990-11-01,11,1990,Herbst,6.27,8.85,4.17,74.6,6.225192307692307,8.968235294117648,3.4427450980392154,66.42745098039217,11.226666666666667,15.416666666666666,7.453333333333333,61.19166666666666,10.488618421052632,14.360604026845637,7.0012080536912755,65.77114093959732,10.493333333333334,14.223333333333334,7.553333333333334,58.03333333333333,0.007656887311835984,-0.9876147439067252,0.14858130375371753,0.05610780140880695,0.4632625474207476,0.3492462311557789,0.6624999999999998,-0.8849990110480067,0.0011847886024895025,-0.9758163582019646,0.16873367403215508,-0.8304936244061943,10.468377248585433,63.85674403262894,,,,184.53223720967355,,761.4413001835742,
136,15963,1990-12-01,12,1990,Winter,3.52,5.4,1.47,84.0,3.608269230769231,5.8578,1.1059999999999999,73.514,11.226666666666667,15.416666666666666,7.453333333333333,61.19166666666666,3.0489102564102564,5.6303947368421055,0.29894736842105263,64.04605263157895,5.5633333333333335,8.26,3.1633333333333336,82.0,-0.9916629068011064,-0.9508389583001975,0.07412587412587406,0.07213281970224572,0.4632625474207476,0.3492462311557789,0.6624999999999998,-0.8849990110480067,0.8214152061437471,0.8233562159489789,0.8898128898128896,0.24299773640440578,10.471043393821557,63.845344871777364,,,,,185.28327332274512,761.4413001835742,
734,15963,1991-01-01,1,1991,Winter,3.6,6.19,1.21,46.9,2.4686538461538463,4.860588235294118,-0.15176470588235294,66.11176470588235,10.024166666666666,13.985,6.395,49.26666666666667,3.0489102564102564,5.6303947368421055,0.29894736842105263,64.04605263157895,2.2533333333333334,5.226666666666667,-0.35333333333333333,46.46666666666667,0.22725797011321866,0.2314673619471861,0.2786351579455027,-0.6958812940236188,-0.9651518044682069,-0.9618956687787519,0.051923076923076815,-0.44022491593908086,-0.8652178303358053,-0.9281930186414562,-0.9083176840325506,-0.6148271884971741,10.473798410565552,63.833565738897406,69.26774595378029,,,,185.18200372887705,760.2306888019793,835.0167741935493
736,15963,1991-02-01,2,1991,Winter,-0.18,3.6,-3.65,21.5,3.069807692307692,6.177254901960784,-0.04156862745098041,52.69803921568627,10.024166666666666,13.985,6.395,49.26666666666667,3.0489102564102564,5.6303947368421055,0.29894736842105263,64.04605263157895,2.2533333333333334,5.226666666666667,-0.35333333333333333,46.46666666666667,-0.6691645251780214,-0.7212962003899592,-0.7095862286797221,-0.5056258107566398,-0.9651518044682069,-0.9618956687787519,0.051923076923076815,-0.44022491593908086,-0.8652178303358053,-0.9281930186414562,-0.9083176840325506,-0.6148271884971741,10.476553427309545,63.82178660601745,69.22864556986265,,,,185.18200372887705,760.2306888019793,835.0167741935493
592,15963,1991-03-01,3,1991,Fruehling,9.03,13.08,5.54,25.2,6.098076923076923,10.032549019607844,2.4396078431372548,60.928000000000004,10.024166666666666,13.985,6.395,49.26666666666667,9.698846153846153,14.225294117647058,5.129869281045751,59.26578947368421,9.673333333333334,14.083333333333334,5.466666666666666,31.5,0.591173888390979,0.5306446755520712,0.6349971867213248,-0.4337227455052024,-0.9651518044682069,-0.9618956687787519,0.051923076923076815,-0.44022491593908086,-1.0,-0.9749781086117193,0.10158360313159057,-0.39160432124870226,10.479041829529928,63.81114738922265,69.19332909406607,165.59244153563736,,,,760.2306888019793,835.0167741935493
594,15963,1991-04-01,4,1991,Fruehling,8.93,14.16,4.11,36.5,9.306538461538462,13.972156862745098,4.537647058823529,49.88823529411765,10.024166666666666,13.985,6.395,49.26666666666667,9.698846153846153,14.225294117647058,5.129869281045751,59.26578947368421,9.673333333333334,14.083333333333334,5.466666666666666,31.5,-0.9622574886713614,0.03267595361488281,-0.9657770056854076,-0.7883168878896301,-0.9651518044682069,-0.9618956687787519,0.051923076923076815,-0.44022491593908086,-1.0,-0.9749781086117193,0.10158360313159057,-0.39160432124870226,10.481796846273923,63.79936825634269,69.15422871014842,165.59244153563736,,,,760.2306888019793,835.0167741935493
595,15963,1991-05-01,5,1991,Fruehling,11.06,15.01,6.75,32.8,13.691923076923077,18.671176470588236,8.41235294117647,67.01372549019608,10.024166666666666,13.985,6.395,49.26666666666667,9.698846153846153,14.225294117647058,5.129869281045751,59.26578947368421,9.673333333333334,14.083333333333334,5.466666666666666,31.5,-0.7321929497616573,-0.6039045323761896,-0.8663297536323438,-0.4577584897580116,-0.9651518044682069,-0.9618956687787519,0.051923076923076815,-0.44022491593908086,-1.0,-0.9749781086117193,0.10158360313159057,-0.39160432124870226,10.484462991510046,63.78796909549112,69.1163896289378,165.59244153563736,,,,760.2306888019793,835.0167741935493
581,15963,1991-06-01,6,1991,Sommer,14.03,17.78,10.26,91.1,16.483076923076922,21.508823529411767,11.187450980392155,78.25294117647059,10.024166666666666,13.985,6.395,49.26666666666667,17.50581699346405,22.616866666666667,12.4668,75.636,17.64,22.179999999999996,13.113333333333335,60.666666666666664,-0.7504364713498244,-0.5965781710403084,-0.9255211623499686,0.08848761224361601,-0.9651518044682069,-0.9618956687787519,0.051923076923076815,-0.44022491593908086,0.04349794297850195,-0.9222702303402873,0.198174855016961,-0.6720233747260772,10.487218008254041,63.77618996261116,69.07728924502015,,218.26497725277363,,,760.2306888019793,835.0167741935493
582,15963,1991-07-01,7,1991,Sommer,20.06,24.7,15.35,51.4,18.1652,23.20387755102041,13.167551020408164,78.18979591836735,10.024166666666666,13.985,6.395,49.26666666666667,17.50581699346405,22.616866666666667,12.4668,75.636,17.64,22.179999999999996,13.113333333333335,60.666666666666664,0.3815601851005067,0.26049816299925477,0.44684871778467816,-0.5755968812676515,-0.9651518044682069,-0.9618956687787519,0.051923076923076815,-0.44022491593908086,0.04349794297850195,-0.9222702303402873,0.198174855016961,-0.6720233747260772,10.489884153490165,63.76479080175959,69.03945016380952,,218.26497725277363,,,760.2306888019793,835.0167741935493
583,15963,1991-08-01,8,1991,Sommer,18.83,24.06,13.73,39.5,17.902156862745098,23.171799999999998,13.085,70.464,10.024166666666666,13.985,6.395,49.26666666666667,17.50581699346405,22.616866666666667,12.4668,75.636,17.64,22.179999999999996,13.113333333333335,60.666666666666664,0.18612782665422878,0.15463526795866314,0.13172172654931258,-0.5093406634448039,-0.9651518044682069,-0.9618956687787519,0.051923076923076815,-0.44022491593908086,0.04349794297850195,-0.9222702303402873,0.198174855016961,-0.6720233747260772,10.49263917023416,63.75301166887964,69.00034977989188,,218.26497725277363,,,760.2306888019793,835.0167741935493
545,15963,1991-09-01,9,1991,Herbst,15.66,20.95,11.31,43.7,14.670000000000002,19.580416666666668,10.487083333333333,67.90625,10.024166666666666,13.985,6.395,49.26666666666667,10.488618421052632,14.360604026845637,7.0012080536912755,65.77114093959732,10.53,14.450000000000001,7.353333333333334,58.43333333333334,0.19869039562489688,0.23846279131545794,0.16818885137850673,-0.6166049340065882,-0.9651518044682069,-0.9618956687787519,0.051923076923076815,-0.44022491593908086,0.013168299567450878,0.02710097150643487,0.10636361166209295,-0.8392591466852303,10.495394186978153,63.74123253599968,68.96124939597424,,,184.37084364274887,,760.2306888019793,835.0167741935493
546,15963,1991-10-01,10,1991,Herbst,10.3,14.08,7.44,40.0,10.818235294117647,14.8498,7.284400000000001,63.052,10.024166666666666,13.985,6.395,49.26666666666667,10.488618421052632,14.360604026845637,7.0012080536912755,65.77114093959732,10.53,14.450000000000001,7.353333333333334,58.43333333333334,-0.9478034499987884,-0.9170485056693165,0.03141065830720988,-0.6349260888726218,-0.9651518044682069,-0.9618956687787519,0.051923076923076815,-0.44022491593908086,0.013168299567450878,0.02710097150643487,0.10636361166209295,-0.8392591466852303,10.498060332214276,63.729833375148104,68.9234103147636,,,184.37084364274887,,760.2306888019793,835.0167741935493
541,15963,1991-11-01,11,1991,Herbst,5.63,8.32,3.31,91.6,6.225192307692307,8.968235294117648,3.4427450980392154,66.42745098039217,10.024166666666666,13.985,6.395,49.26666666666667,10.488618421052632,14.360604026845637,7.0012080536912755,65.77114093959732,10.53,14.450000000000001,7.353333333333334,58.43333333333334,-0.9399533122780862,-0.9302142955273441,-0.9895293746051801,0.1738649154766735,-0.9651518044682069,-0.9618956687787519,0.051923076923076815,-0.44022491593908086,0.013168299567450878,0.02710097150643487,0.10636361166209295,-0.8392591466852303,10.500815348958271,63.718054242268146,68.88430993084596,,,184.37084364274887,,760.2306888019793,835.0167741935493
735,15963,1991-12-01,12,1991,Winter,3.34,5.89,1.38,71.0,3.608269230769231,5.8578,1.1059999999999999,73.514,10.024166666666666,13.985,6.395,49.26666666666667,3.0489102564102564,5.6303947368421055,0.29894736842105263,64.04605263157895,2.2533333333333334,5.226666666666667,-0.35333333333333333,46.46666666666667,-0.9733016850736607,0.005572442088600468,0.05567880395466593,-0.960921218730626,-0.9651518044682069,-0.9618956687787519,0.051923076923076815,-0.44022491593908086,-0.8652178303358053,-0.9281930186414562,-0.9083176840325506,-0.6148271884971741,10.503481494194395,63.70665508141658,68.84647084963534,,,,185.18200372887705,760.2306888019793,835.0167741935493
401,15963,1992-01-01,1,1992,Winter,2.69,5.08,0.56,27.8,2.4686538461538463,4.860588235294118,-0.15176470588235294,66.11176470588235,10.611818181818181,14.489999999999998,6.993636363636363,66.2,3.0489102564102564,5.6303947368421055,0.29894736842105263,64.04605263157895,3.77,6.44,1.4100000000000001,39.43333333333333,0.043337204836025156,0.03817327699885749,0.14540631782011085,-0.3927112200004481,0.10936205468102712,0.0,0.3972902097902095,0.05157103825136641,0.23531257894834148,0.2528581272330623,0.34303534303534294,-0.460700088424128,10.50623651093839,63.69487594853662,68.8073704657177,,,,185.08073413500898,759.0200774203845,829.0901001112343
402,15963,1992-02-01,2,1992,Winter,4.94,8.03,2.02,27.5,3.069807692307692,6.177254901960784,-0.04156862745098041,52.69803921568627,10.611818181818181,14.489999999999998,6.993636363636363,66.2,3.0489102564102564,5.6303947368421055,0.29894736842105263,64.04605263157895,3.77,6.44,1.4100000000000001,39.43333333333333,0.3765867064181591,0.32260000860450616,0.4220721806928703,-0.6008624832246515,0.10936205468102712,0.0,0.3972902097902095,0.05157103825136641,0.23531257894834148,0.2528581272330623,0.34303534303534294,-0.460700088424128,10.508991527682385,63.68309681565666,68.76827008180004,,,,185.08073413500898,759.0200774203845,829.0901001112343
8,15963,1992-03-01,3,1992,Fruehling,7.19,10.66,4.23,100.3,6.098076923076923,10.032549019607844,2.4396078431372548,60.928000000000004,10.611818181818181,14.489999999999998,6.993636363636363,66.2,9.698846153846153,14.225294117647058,5.129869281045751,59.26578947368421,11.046666666666667,15.38,6.740000000000001,63.86666666666667,0.21929014321511545,0.1092287426016612,0.3664898320070734,0.2722229371707393,0.10936205468102712,0.0,0.3972902097902095,0.05157103825136641,0.44014262563441126,0.36103353584045467,0.49867300022098804,0.06023467198008361,10.511568801410638,63.67207762683348,68.73169230329644,165.0237608747707,,,,759.0200774203845,829.0901001112343
36,15963,1992-04-01,4,1992,Fruehling,9.38,13.73,5.19,57.1,9.306538461538462,13.972156862745098,4.537647058823529,49.88823529411765,10.611818181818181,14.489999999999998,6.993636363636363,66.2,9.698846153846153,14.225294117647058,5.129869281045751,59.26578947368421,11.046666666666667,15.38,6.740000000000001,63.86666666666667,0.013448137106067092,-0.9741936993725895,0.13322884012539196,0.049452555054337086,0.10936205468102712,0.0,0.3972902097902095,0.05157103825136641,0.44014262563441126,0.36103353584045467,0.49867300022098804,0.06023467198008361,10.514323818154631,63.66029849395352,68.69259191937878,165.0237608747707,,,,759.0200774203845,829.0901001112343
57,15963,1992-05-01,5,1992,Fruehling,16.57,21.75,10.8,34.2,13.691923076923077,18.671176470588236,8.41235294117647,67.01372549019608,10.611818181818181,14.489999999999998,6.993636363636363,66.2,9.698846153846153,14.225294117647058,5.129869281045751,59.26578947368421,11.046666666666667,15.38,6.740000000000001,63.86666666666667,0.5802910028716186,0.5361078540703069,0.48890764408005805,-0.47998038000054777,0.10936205468102712,0.0,0.3972902097902095,0.05157103825136641,0.44014262563441126,0.36103353584045467,0.49867300022098804,0.06023467198008361,10.516989963390756,63.648899333101944,68.65475283816816,165.0237608747707,,,,759.0200774203845,829.0901001112343
403,15963,1992-06-01,6,1992,Sommer,17.93,22.94,12.7,44.6,16.483076923076922,21.508823529411767,11.187450980392155,78.25294117647059,10.611818181818181,14.489999999999998,6.993636363636363,66.2,17.50581699346405,22.616866666666667,12.4668,75.636,18.873333333333335,23.936666666666667,14.14,68.7,0.2910394527463284,0.24918854726571313,0.30954103367896485,-0.46665969509325733,0.10936205468102712,0.0,0.3972902097902095,0.05157103825136641,0.4465796754363091,0.41278401857445873,0.5183411751832807,-0.8480642804967128,10.51974498013475,63.63712020022199,68.61565245425052,,217.62338574507157,,,759.0200774203845,829.0901001112343
404,15963,1992-07-01,7,1992,Sommer,19.78,24.74,14.79,45.4,18.1652,23.20387755102041,13.167551020408164,78.18979591836735,10.611818181818181,14.489999999999998,6.993636363636363,66.2,17.50581699346405,22.616866666666667,12.4668,75.636,18.873333333333335,23.936666666666667,14.14,68.7,0.3249691803998323,0.2674637156100052,0.33206694783049434,-0.4803602087996397,0.10936205468102712,0.0,0.3972902097902095,0.05157103825136641,0.4465796754363091,0.41278401857445873,0.5183411751832807,-0.8480642804967128,10.522411125370875,63.62572103937042,68.57781337303989,,217.62338574507157,,,759.0200774203845,829.0901001112343
392,15963,1992-08-01,8,1992,Sommer,18.91,24.13,14.93,116.1,17.902156862745098,23.171799999999998,13.085,70.464,10.611818181818181,14.489999999999998,6.993636363636363,66.2,17.50581699346405,22.616866666666667,12.4668,75.636,18.873333333333335,23.936666666666667,14.14,68.7,0.20229668514013627,0.1668249850274767,0.3776826621654205,0.3156129702602168,0.10936205468102712,0.0,0.3972902097902095,0.05157103825136641,0.4465796754363091,0.41278401857445873,0.5183411751832807,-0.8480642804967128,10.525166142114868,63.61394190649046,68.53871298912225,,217.62338574507157,,,759.0200774203845,829.0901001112343
229,15963,1992-10-01,10,1992,Herbst,8.02,11.81,5.15,89.5,10.818235294117647,14.8498,7.284400000000001,63.052,10.611818181818181,14.489999999999998,6.993636363636363,66.2,10.488618421052632,14.360604026845637,7.0012080536912755,65.77114093959732,7.83,11.06,5.03,106.1,-0.715227974784476,-0.6712013022330992,-0.8283095388502844,0.18269982292290957,0.10936205468102712,0.0,0.3972902097902095,0.05157103825136641,-0.5391348790133283,-0.4104407646905768,-0.7142563928254502,0.5492424706357856,10.530587304094986,63.590763612758934,68.46177352399397,,,184.20945007582412,,759.0200774203845,829.0901001112343
221,15963,1992-11-01,11,1992,Herbst,7.64,10.31,4.91,122.7,6.225192307692307,8.968235294117648,3.4427450980392154,66.42745098039217,10.611818181818181,14.489999999999998,6.993636363636363,66.2,10.488618421052632,14.360604026845637,7.0012080536912755,65.77114093959732,7.83,11.06,5.03,106.1,0.28454858888299545,0.23361848848874148,0.3002572140503175,0.38929116533024116,0.10936205468102712,0.0,0.3972902097902095,0.05157103825136641,-0.5391348790133283,-0.4104407646905768,-0.7142563928254502,0.5492424706357856,10.533342320838981,63.578984479878976,68.42267314007633,,,184.20945007582412,,759.0200774203845,829.0901001112343
405,15963,1992-12-01,12,1992,Winter,3.68,6.21,1.65,63.0,3.608269230769231,5.8578,1.1059999999999999,73.514,10.611818181818181,14.489999999999998,6.993636363636363,66.2,3.0489102564102564,5.6303947368421055,0.29894736842105263,64.04605263157895,3.77,6.44,1.4100000000000001,39.43333333333333,0.013098330071516244,0.06129686297460515,0.11102001446829025,-0.8339389887732771,0.10936205468102712,0.0,0.3972902097902095,0.05157103825136641,0.23531257894834148,0.2528581272330623,0.34303534303534294,-0.460700088424128,10.536008466075105,63.5675853190274,68.3848340588657,,,,185.08073413500898,759.0200774203845,829.0901001112343
80,15963,1993-01-01,1,1993,Winter,5.28,8.33,2.1,97.4,2.4686538461538463,4.860588235294118,-0.15176470588235294,66.11176470588235,10.269166666666667,14.265,6.7375,75.11666666666666,3.0489102564102564,5.6303947368421055,0.29894736842105263,64.04605263157895,4.056666666666667,6.75,1.5866666666666667,96.13333333333333,0.5668039983172682,0.604124426622342,0.46105618519411623,0.21622759584318757,-0.993221309910254,-0.9910598038364727,0.24951923076923074,0.41700819672131156,0.32900184649258846,0.3500308786077513,0.398128898128898,0.43644023888459477,10.5387634828191,63.55580618614745,68.34573367494806,,,,184.9794645411409,757.8094660387897,823.1634260289211
87,15963,1993-02-01,2,1993,Winter,1.67,4.27,-0.31,36.3,3.069807692307692,6.177254901960784,-0.04156862745098041,52.69803921568627,10.269166666666667,14.265,6.7375,75.11666666666666,3.0489102564102564,5.6303947368421055,0.29894736842105263,64.04605263157895,4.056666666666667,6.75,1.5866666666666667,96.13333333333333,-0.8578770818212135,-0.7938590313601201,-0.9786007580543273,-0.7405429361777354,-0.993221309910254,-0.9910598038364727,0.24951923076923074,0.41700819672131156,0.32900184649258846,0.3500308786077513,0.398128898128898,0.43644023888459477,10.541518499563093,63.54402705326749,68.30663329103041,,,,184.9794645411409,757.8094660387897,823.1634260289211
439,15963,1993-03-01,3,1993,Fruehling,6.52,11.43,2.27,12.3,6.098076923076923,10.032549019607844,2.4396078431372548,60.928000000000004,10.269166666666667,14.265,6.7375,75.11666666666666,9.698846153846153,14.225294117647058,5.129869281045751,59.26578947368421,11.463333333333333,16.44,7.136666666666667,42.0,0.08387595339564319,0.24331563035860976,-0.9865603284902086,-0.22896389969897735,-0.993221309910254,-0.9910598038364727,0.24951923076923074,0.41700819672131156,0.5763188865998863,0.6933016534442306,0.6223736239216114,-0.6216992810733919,10.544006901783476,63.53338783647269,68.27131681523383,164.45508021390378,,,,757.8094660387897,823.1634260289211
437,15963,1993-04-01,4,1993,Fruehling,12.21,16.86,8.05,49.3,9.306538461538462,13.972156862745098,4.537647058823529,49.88823529411765,10.269166666666667,14.265,6.7375,75.11666666666666,9.698846153846153,14.225294117647058,5.129869281045751,59.26578947368421,11.463333333333333,16.44,7.136666666666667,42.0,0.5854215060450314,0.5028507548405468,0.7194357366771162,-0.9914884558213882,-0.993221309910254,-0.9910598038364727,0.24951923076923074,0.41700819672131156,0.5763188865998863,0.6933016534442306,0.6223736239216114,-0.6216992810733919,10.546761918527471,63.52160870359273,68.23221643131617,164.45508021390378,,,,757.8094660387897,823.1634260289211
438,15963,1993-05-01,5,1993,Fruehling,15.66,21.03,11.09,64.4,13.691923076923077,18.671176470588236,8.41235294117647,67.01372549019608,10.269166666666667,14.265,6.7375,75.11666666666666,9.698846153846153,14.225294117647058,5.129869281045751,59.26578947368421,11.463333333333333,16.44,7.136666666666667,42.0,0.39637023759442513,0.4107279070767967,0.5483482035206173,-0.95933829808954,-0.993221309910254,-0.9910598038364727,0.24951923076923074,0.41700819672131156,0.5763188865998863,0.6933016534442306,0.6223736239216114,-0.6216992810733919,10.549428063763594,63.51020954274116,68.19437735010555,164.45508021390378,,,,757.8094660387897,823.1634260289211
676,15963,1993-06-01,6,1993,Sommer,17.66,22.21,12.35,50.6,16.483076923076922,21.508823529411767,11.187450980392155,78.25294117647059,10.269166666666667,14.265,6.7375,75.11666666666666,17.50581699346405,22.616866666666667,12.4668,75.636,16.983333333333334,21.873333333333335,12.35,71.26666666666667,0.23646955535639194,0.12206721211951498,0.23780242745760008,-0.5618963675612689,-0.993221309910254,-0.9910598038364727,0.24951923076923074,0.41700819672131156,-0.9130165816059959,-0.8674603730135784,-0.9871060086861688,-0.9043097151205257,10.55218308050759,63.4984304098612,68.15527696618791,,216.9817942373693,,,757.8094660387897,823.1634260289211
674,15963,1993-07-01,7,1993,Sommer,17.24,22.15,13.12,133.1,18.1652,23.20387755102041,13.167551020408164,78.18979591836735,10.269166666666667,14.265,6.7375,75.11666666666666,17.50581699346405,22.616866666666667,12.4668,75.636,16.983333333333334,21.873333333333335,12.35,71.26666666666667,-0.9062902877768405,-0.8862821305691504,-0.9963911843954258,0.3798543530795985,-0.993221309910254,-0.9910598038364727,0.24951923076923074,0.41700819672131156,-0.9130165816059959,-0.8674603730135784,-0.9871060086861688,-0.9043097151205257,10.554849225743713,63.48703124900963,68.11743788497728,,216.9817942373693,,,757.8094660387897,823.1634260289211
